Time (s);Force-X (N);Force-Y (N);
0.000571052;889.7;-34.63;
0.000571663;896;-39.44;
0.000572239;901.4;-43.66;
0.00057281;906.3;-47.5;
0.000573362;910.6;-50.86;
0.000573898;914.3;-53.74;
0.000574426;917.5;-56.2;
0.000574948;920.3;-58.21;
0.000575464;922.6;-59.8;
0.000575996;924.5;-60.98;
0.000576516;926;-61.69;
0.000577032;927;-61.93;
0.000577544;927.7;-61.72;
0.000578046;927.9;-61.08;
0.000578751;927.5;-59.45;
0.000579477;926.3;-56.91;
0.000580203;924.4;-53.5;
0.000580921;921.8;-49.31;
0.000581627;918.5;-44.46;
0.00058233;914.6;-38.95;
0.000583023;910.2;-32.92;
0.000583709;905.3;-26.43;
0.000584373;900.1;-19.72;
0.000585149;893.5;-11.43;
0.000585915;886.5;-2.864;
0.000586665;879.1;5.805;
0.000587391;871.7;14.34;
0.000588106;864.1;22.82;
0.000588802;856.4;31.06;
0.00058948;848.8;39;
0.000590147;841.3;46.66;
0.000590803;833.7;53.99;
0.000591542;825.3;61.96;
0.000592309;816.5;69.81;
0.000593064;807.9;77.06;
0.000593804;799.6;83.65;
0.000594534;791.7;89.61;
0.000595249;784.1;94.86;
0.000595951;776.9;99.44;
0.000596636;770.1;103.3;
0.00059731;763.7;106.6;
0.000597981;757.6;109.3;
0.000598642;751.9;111.4;
0.000599293;746.7;112.9;
0.000599929;741.9;113.8;
0.000600559;737.4;114.3;
0.000601152;733.6;114.2;
0.000601742;730;113.8;
0.000602326;726.7;113;
0.000602907;723.8;111.8;
0.000603485;721.2;110.3;
0.000604048;718.9;108.5;
0.000604599;717;106.4;
0.000605138;715.3;104.2;
0.000605676;713.9;101.7;
0.000606209;712.7;99.03;
0.000606935;711.4;95.05;
0.0006075;710.7;91.77;
0.000608071;710.3;88.32;
0.00060864;710;84.73;
0.00060921;710;81.03;
0.00060978;710.2;77.25;
0.000610351;710.6;73.4;
0.000610921;711.2;69.54;
0.000611491;711.9;65.68;
0.000612206;713.1;60.88;
0.000612929;714.4;56.11;
0.00061364;715.9;51.54;
0.000614337;717.6;47.23;
0.00061502;719.2;43.21;
0.000615696;720.9;39.45;
0.000616362;722.7;36;
0.000617009;724.4;32.9;
0.000617652;726;30.09;
0.000618277;727.6;27.63;
0.000618826;728.9;25.7;
0.000619313;730;24.16;
0.000619801;731.1;22.79;
0.000620302;732.1;21.57;
0.000620789;733.1;20.56;
0.000621275;733.9;19.72;
0.00062176;734.6;19.05;
0.000622245;735.3;18.54;
0.000622786;735.9;18.15;
0.000623364;736.3;17.95;
0.000623944;736.6;17.97;
0.000624512;736.7;18.17;
0.000625078;736.7;18.56;
0.000625623;736.4;19.08;
0.000626152;736;19.71;
0.000626658;735.5;20.42;
0.00062716;734.8;21.23;
0.000627665;733.9;22.12;
0.000628185;732.9;23.11;
0.000628692;731.7;24.13;
0.00062898;730.9;24.75;
0.000629457;729.5;25.79;
0.000629922;728;26.81;
0.000630384;726.4;27.85;
0.000631064;723.8;29.42;
0.000631771;720.8;31.05;
0.000632469;717.5;32.63;
0.0006331;714.3;34.04;
0.00063361;711.6;35.14;
0.000634113;708.7;36.2;
0.000634611;705.7;37.2;
0.000635107;702.7;38.16;
0.000635594;699.5;39.08;
0.000636333;694.5;40.37;
0.000637068;689.3;41.55;
0.000637796;683.9;42.63;
0.000638514;678.4;43.6;
0.00063923;672.7;44.48;
0.000639899;667.2;45.24;
0.000640592;661.4;45.95;
0.00064128;655.5;46.61;
0.000641936;649.6;47.2;
0.000642684;642.9;47.81;
0.000643427;636.2;48.38;
0.000644163;629.5;48.9;
0.000644892;622.7;49.39;
0.00064561;616;49.85;
0.000646315;609.3;50.28;
0.000647009;602.7;50.69;
0.000647698;596.1;51.07;
0.000648468;588.7;51.47;
0.000649238;581.2;51.82;
0.000649996;573.8;52.11;
0.000650736;566.6;52.33;
0.000651455;559.5;52.47;
0.000652162;552.5;52.51;
0.000652852;545.7;52.45;
0.000653531;538.9;52.29;
0.000654205;532.2;52.01;
0.000654906;524.9;51.56;
0.000655636;517.5;50.93;
0.000656333;510.4;50.16;
0.000657015;503.5;49.23;
0.000657683;496.6;48.16;
0.000658347;489.7;46.93;
0.000659001;483;45.56;
0.000659651;476.2;44.05;
0.000660289;469.5;42.42;
0.000660847;463.4;40.84;
0.000661542;456.1;38.81;
0.000662238;448.8;36.65;
0.000662933;441.5;34.38;
0.000663626;434.2;32.05;
0.000664319;427;29.68;
0.000665009;419.8;27.32;
0.000665696;412.7;25;
0.000666378;405.7;22.76;
0.000666941;399.8;20.91;
0.000667639;392.9;18.81;
0.000668334;386.1;16.9;
0.000669023;379.5;15.21;
0.000669703;373.1;13.8;
0.000670375;367;12.68;
0.00067102;361.3;11.89;
0.00067164;356;11.42;
0.000672261;350.8;11.27;
0.000672972;345.2;11.53;
0.000673678;339.8;12.25;
0.000674368;334.8;13.43;
0.000675032;330.3;15.04;
0.000675684;326.1;17.06;
0.000676332;322.2;19.53;
0.000676971;318.6;22.42;
0.000677604;315.2;25.74;
0.000678221;312.2;29.39;
0.000678841;309.5;33.49;
0.0006794;307.1;37.67;
0.000679812;305.5;40.88;
0.000680156;304.3;43.69;
0.000680526;303.1;46.84;
0.000680992;301.6;51.07;
0.000681495;300.2;55.78;
0.000681986;299;60.61;
0.000682463;298;65.5;
0.000682939;297.1;70.56;
0.000683401;296.4;75.63;
0.000683844;295.8;80.63;
0.000684276;295.3;85.63;
0.000684691;295;90.52;
0.000685098;294.8;95.41;
0.000685504;294.7;100.4;
0.000685903;294.7;105.3;
0.0006863;294.8;110.2;
0.000686697;294.9;115.2;
0.000687087;295.2;120.1;
0.000687476;295.5;125;
0.000687863;295.9;129.9;
0.000688243;296.4;134.7;
0.000688642;297.1;139.8;
0.000689004;297.7;144.3;
0.000689368;298.4;148.9;
0.000689732;299.2;153.3;
0.000690093;300;157.8;
0.000690455;301;162.1;
0.000690814;301.9;166.4;
0.000691172;303;170.6;
0.000691528;304.1;174.7;
0.000691916;305.4;179;
0.000692301;306.7;183.2;
0.000692691;308.1;187.4;
0.000693081;309.6;191.4;
0.000693469;311.2;195.3;
0.000693814;312.7;198.8;
0.000693905;313;199.6;
0.000693993;313.4;200.4;
0.000694078;313.8;201.2;
0.00069416;314.2;202;
0.000694238;314.5;202.7;
0.000694312;314.8;203.4;
0.00069438;315.1;204;
0.000694446;315.4;204.6;
0.000694521;315.8;205.2;
0.000694596;316.1;205.9;
0.000694671;316.5;206.5;
0.000694744;316.8;207.2;
0.000694816;317.1;207.8;
0.000694886;317.5;208.4;
0.000694956;317.8;209;
0.000695026;318.1;209.5;
0.000695093;318.4;210.1;
0.000695163;318.8;210.6;
0.000695233;319.1;211.2;
0.000695303;319.4;211.8;
0.000695371;319.8;212.3;
0.000695438;320.1;212.8;
0.000695502;320.4;213.3;
0.000695562;320.7;213.8;
0.000695981;322.7;216.8;
0.000696686;326.4;221.6;
0.000697371;330.1;225.7;
0.000698044;333.8;229.3;
0.000698702;337.6;232.2;
0.000699344;341.3;234.5;
0.00069995;344.9;236.3;
0.000700531;348.3;237.7;
0.000701099;351.7;238.6;
0.000701743;355.5;239.3;
0.000702384;359.3;239.7;
0.000702991;362.9;239.6;
0.000703578;366.3;239.3;
0.000704149;369.6;238.8;
0.000704697;372.7;238.1;
0.000705229;375.6;237.3;
0.000705733;378.3;236.4;
0.000705985;379.6;235.9;
0.000706411;381.8;235;
0.00070675;383.5;234.3;
0.000707067;385;233.6;
0.000707687;387.8;232.2;
0.000708468;391.2;230.4;
0.000709205;394;228.8;
0.000709901;396.5;227.3;
0.000710591;398.6;226;
0.000711264;400.3;224.9;
0.000711913;401.8;224;
0.000712548;402.9;223.3;
0.00071316;403.6;222.8;
0.000713898;404.2;222.5;
0.000714624;404.3;222.5;
0.000715325;404.1;222.7;
0.000715991;403.5;223.2;
0.000716649;402.6;223.8;
0.000717297;401.3;224.6;
0.000717928;399.8;225.5;
0.000718532;398;226.5;
0.000719115;396;227.5;
0.000719701;393.7;228.5;
0.000720284;391.2;229.5;
0.000720849;388.6;230.5;
0.000721404;385.8;231.4;
0.000721948;382.8;232.3;
0.000722473;379.7;233;
0.000722991;376.5;233.6;
0.000723497;373.2;234;
0.000723838;370.9;234.3;
0.000724173;368.6;234.4;
0.000724505;366.2;234.5;
0.000724837;363.8;234.5;
0.000725165;361.4;234.5;
0.000725488;359;234.3;
0.000725807;356.5;234.1;
0.000726127;354;233.8;
0.000726482;351.2;233.3;
0.000726837;348.3;232.8;
0.000727191;345.4;232.1;
0.000727543;342.5;231.4;
0.000727894;339.5;230.5;
0.000728238;336.6;229.5;
0.000728578;333.7;228.5;
0.000728911;330.8;227.4;
0.000729232;328;226.2;
0.000729553;325.2;224.9;
0.000729866;322.4;223.6;
0.000730168;319.7;222.2;
0.00073046;317.1;220.8;
0.00073075;314.5;219.4;
0.000731035;312;217.9;
0.000731318;309.4;216.3;
0.000731601;306.9;214.7;
0.000731881;304.4;213;
0.000732155;302;211.4;
0.000732423;299.6;209.7;
0.000732689;297.2;208;
0.000732952;294.9;206.2;
0.00073321;292.6;204.5;
0.000733465;290.3;202.7;
0.000733718;288.1;200.9;
0.00073397;285.9;199.1;
0.000734218;283.7;197.3;
0.000734467;281.6;195.5;
0.000734726;279.4;193.6;
0.000734981;277.2;191.6;
0.000735231;275.1;189.7;
0.000735476;273;187.9;
0.000735717;271;186;
0.000735959;269;184.1;
0.000736185;267.1;182.3;
0.000736279;266.3;181.6;
0.000736485;264.7;180;
0.000736679;263.1;178.5;
0.000736876;261.5;176.9;
0.000737079;259.9;175.3;
0.000737269;258.5;173.9;
0.000737304;258.2;173.6;
0.000737326;258;173.4;
0.000737372;257.6;173;
0.00073739;257.5;172.9;
0.000737432;257.2;172.6;
0.000737472;256.9;172.3;
0.000737507;256.6;172;
0.000737539;256.3;171.7;
0.000737567;256.1;171.5;
0.000737595;255.9;171.3;
0.000737624;255.7;171.1;
0.000737654;255.5;170.8;
0.000737685;255.2;170.6;
0.00073775;254.7;170.1;
0.000737822;254.2;169.6;
0.000737895;253.6;169;
0.00073797;253.1;168.4;
0.000738047;252.5;167.8;
0.000738124;251.9;167.2;
0.000738201;251.4;166.7;
0.000738279;250.8;166.1;
0.000738361;250.2;165.4;
0.000738444;249.6;164.8;
0.000738523;249;164.2;
0.000738607;248.4;163.6;
0.000738695;247.8;162.9;
0.000738784;247.1;162.3;
0.000738872;246.5;161.6;
0.000738958;245.9;161;
0.000739042;245.3;160.4;
0.000739126;244.7;159.7;
0.000739211;244.1;159.1;
0.000739294;243.6;158.5;
0.000739374;243;157.9;
0.000739454;242.5;157.4;
0.000739534;241.9;156.8;
0.000739616;241.4;156.2;
0.000739701;240.8;155.6;
0.000739787;240.2;155;
0.000739871;239.7;154.4;
0.000739956;239.1;153.8;
0.000740045;238.5;153.2;
0.000740134;238;152.6;
0.000740223;237.4;152;
0.000740312;236.8;151.4;
0.000740401;236.3;150.8;
0.00074049;235.7;150.2;
0.000740579;235.1;149.6;
0.000740668;234.6;149.1;
0.000740758;234;148.5;
0.000740847;233.5;147.9;
0.000740935;233;147.4;
0.000741023;232.4;146.8;
0.00074111;231.9;146.3;
0.000741196;231.4;145.7;
0.000741283;230.9;145.2;
0.00074137;230.4;144.7;
0.000741457;229.9;144.1;
0.000741545;229.4;143.6;
0.000741636;228.9;143.1;
0.000741725;228.4;142.6;
0.000741813;227.9;142.1;
0.000741898;227.4;141.6;
0.00074198;227;141.1;
0.000742061;226.5;140.7;
0.000742141;226.1;140.2;
0.000742222;225.7;139.8;
0.000742304;225.3;139.4;
0.000742398;224.8;138.9;
0.000742497;224.3;138.3;
0.000742595;223.8;137.8;
0.000742693;223.3;137.3;
0.00074279;222.8;136.9;
0.000742887;222.3;136.4;
0.000742984;221.8;135.9;
0.000743079;221.4;135.5;
0.000743173;220.9;135;
0.000743268;220.5;134.6;
0.000743365;220.1;134.2;
0.000743461;219.6;133.7;
0.000743558;219.2;133.3;
0.000743654;218.8;132.9;
0.000743749;218.3;132.5;
0.000743845;217.9;132.1;
0.00074394;217.5;131.8;
0.000744035;217.1;131.4;
0.000744131;216.7;131;
0.000744228;216.3;130.7;
0.000744324;216;130.3;
0.000744417;215.6;130;
0.00074451;215.2;129.7;
0.000744604;214.9;129.4;
0.000744699;214.5;129.1;
0.000744793;214.2;128.8;
0.000744888;213.8;128.5;
0.000744983;213.5;128.2;
0.000745081;213.2;127.9;
0.000745178;212.8;127.6;
0.000745272;212.5;127.4;
0.000745365;212.2;127.1;
0.000745456;211.9;126.9;
0.000745549;211.6;126.7;
0.000745641;211.3;126.5;
0.000745733;211;126.2;
0.000745825;210.8;126;
0.000745925;210.5;125.8;
0.000746023;210.2;125.6;
0.000746121;209.9;125.5;
0.000746217;209.7;125.3;
0.000746312;209.4;125.1;
0.000746406;209.2;125;
0.000746501;208.9;124.8;
0.000746595;208.7;124.7;
0.00074669;208.5;124.6;
0.000746785;208.2;124.4;
0.00074688;208;124.3;
0.000746972;207.8;124.2;
0.000747061;207.6;124.1;
0.000747147;207.5;124.1;
0.000747232;207.3;124;
0.000747318;207.1;123.9;
0.000747403;206.9;123.9;
0.000747489;206.8;123.8;
0.000747574;206.6;123.8;
0.000747658;206.5;123.7;
0.00074774;206.4;123.7;
0.000747821;206.2;123.7;
0.0007479;206.1;123.7;
0.000747979;206;123.7;
0.000748058;205.9;123.6;
0.000748138;205.7;123.6;
0.000748218;205.6;123.7;
0.000748297;205.5;123.7;
0.000748376;205.4;123.7;
0.000748453;205.3;123.7;
0.000748529;205.3;123.7;
0.000748604;205.2;123.8;
0.000748677;205.1;123.8;
0.00074875;205;123.8;
0.000748822;205;123.9;
0.000748894;204.9;123.9;
0.000748966;204.8;124;
0.000749038;204.8;124;
0.00074911;204.7;124.1;
0.000749182;204.7;124.2;
0.000749253;204.6;124.2;
0.000749325;204.6;124.3;
0.000749396;204.6;124.4;
0.000749466;204.5;124.5;
0.000749536;204.5;124.6;
0.000749605;204.5;124.6;
0.000749676;204.4;124.7;
0.000749748;204.4;124.8;
0.000749819;204.4;124.9;
0.00074989;204.4;125;
0.000749961;204.4;125.2;
0.000750031;204.4;125.3;
0.000750102;204.4;125.4;
0.000750171;204.4;125.5;
0.000750241;204.4;125.6;
0.000750308;204.4;125.7;
0.000750375;204.4;125.9;
0.000750441;204.4;126;
0.000750506;204.4;126.1;
0.000750571;204.4;126.3;
0.000750635;204.4;126.4;
0.000750699;204.5;126.5;
0.000750763;204.5;126.7;
0.000750827;204.5;126.8;
0.000750891;204.5;126.9;
0.000750955;204.6;127.1;
0.000751019;204.6;127.2;
0.000751083;204.6;127.4;
0.000751147;204.7;127.5;
0.000751211;204.7;127.7;
0.000751275;204.8;127.9;
0.000751338;204.8;128;
0.000751401;204.9;128.2;
0.000751464;204.9;128.3;
0.000751526;205;128.5;
0.000751587;205;128.7;
0.000751648;205.1;128.8;
0.000751707;205.2;129;
0.000751767;205.2;129.2;
0.000751826;205.3;129.3;
0.000751885;205.3;129.5;
0.000751944;205.4;129.7;
0.000752003;205.5;129.9;
0.000752061;205.6;130;
0.000752119;205.6;130.2;
0.000752176;205.7;130.4;
0.000752234;205.8;130.6;
0.000752292;205.9;130.7;
0.000752349;205.9;130.9;
0.000752407;206;131.1;
0.000752464;206.1;131.3;
0.000752521;206.2;131.5;
0.000752578;206.3;131.7;
0.000752634;206.4;131.9;
0.00075269;206.5;132;
0.000752745;206.5;132.2;
0.000752799;206.6;132.4;
0.000752853;206.7;132.6;
0.000752906;206.8;132.8;
0.000752959;206.9;133;
0.000753012;207;133.2;
0.000753064;207.1;133.3;
0.000753117;207.2;133.5;
0.000753169;207.3;133.7;
0.000753221;207.4;133.9;
0.000753272;207.5;134.1;
0.000753323;207.6;134.3;
0.000753374;207.7;134.5;
0.000753424;207.8;134.6;
0.000753474;207.9;134.8;
0.000753525;208;135;
0.000753575;208.1;135.2;
0.000753625;208.2;135.4;
0.000753675;208.3;135.6;
0.000753724;208.4;135.8;
0.000753774;208.6;136;
0.000753824;208.7;136.2;
0.000753874;208.8;136.4;
0.000753923;208.9;136.6;
0.000753973;209;136.8;
0.000754023;209.1;136.9;
0.000754072;209.3;137.1;
0.000754121;209.4;137.3;
0.00075417;209.5;137.5;
0.000754218;209.6;137.7;
0.000754266;209.7;137.9;
0.000754449;210.2;138.6;
0.000754801;211.1;140.1;
0.000755139;212.1;141.6;
0.000755475;213.2;143;
0.000755812;214.2;144.5;
0.000756149;215.4;146;
0.000756486;216.6;147.5;
0.000756823;217.8;149.1;
0.000757155;219.1;150.6;
0.000757518;220.5;152.3;
0.000757884;222;153.9;
0.000758246;223.5;155.6;
0.000758604;225;157.2;
0.000758956;226.6;158.8;
0.000759305;228.1;160.3;
0.00075965;229.7;161.9;
0.00075999;231.3;163.3;
0.000760326;232.9;164.8;
0.000760677;234.6;166.2;
0.00076101;236.2;167.6;
0.000761361;237.9;169;
0.000761714;239.6;170.3;
0.000762065;241.4;171.6;
0.00076241;243.1;172.9;
0.000762751;244.8;174.1;
0.000763089;246.5;175.2;
0.000763423;248.2;176.3;
0.000763773;249.9;177.3;
0.000764138;251.7;178.4;
0.0007645;253.5;179.4;
0.000764858;255.3;180.2;
0.000765211;257;181.1;
0.000765559;258.7;181.8;
0.0007659;260.4;182.5;
0.000766236;262;183.1;
0.000766568;263.5;183.6;
0.000766909;265.1;184.1;
0.000767273;266.8;184.5;
0.000767627;268.4;184.9;
0.000767982;270;185.2;
0.000768336;271.6;185.4;
0.000768669;273;185.6;
0.00076899;274.4;185.7;
0.000769314;275.7;185.7;
0.000769635;277;185.7;
0.000769961;278.3;185.6;
0.000770329;279.7;185.4;
0.000770688;281.1;185.2;
0.000771041;282.4;185;
0.000771393;283.6;184.6;
0.000771736;284.8;184.3;
0.000772073;286;183.8;
0.000772405;287.1;183.4;
0.000772733;288.1;182.9;
0.000773053;289.1;182.4;
0.000773413;290.1;181.7;
0.000773747;291.1;181.1;
0.000774089;292;180.4;
0.000774432;292.9;179.7;
0.00077477;293.7;178.9;
0.0007751;294.5;178.2;
0.000775425;295.3;177.4;
0.000775744;296;176.6;
0.000776058;296.6;175.9;
0.000776397;297.3;175;
0.000776738;297.9;174.1;
0.000777071;298.5;173.2;
0.000777397;299.1;172.4;
0.000777715;299.6;171.5;
0.000778024;300;170.7;
0.000778325;300.4;169.9;
0.000778622;300.8;169.1;
0.000778918;301.2;168.3;
0.000779212;301.5;167.5;
0.000779503;301.8;166.7;
0.000779791;302.1;165.9;
0.000780076;302.3;165.1;
0.000780354;302.6;164.4;
0.000780629;302.8;163.7;
0.000780902;302.9;163;
0.000781173;303.1;162.3;
0.00078144;303.3;161.7;
0.000781714;303.4;161;
0.000781999;303.5;160.3;
0.000782283;303.6;159.7;
0.000782565;303.7;159;
0.000782846;303.8;158.4;
0.000783125;303.8;157.8;
0.000783401;303.9;157.3;
0.000783673;303.9;156.7;
0.000783943;303.9;156.2;
0.000784212;303.9;155.7;
0.000784492;303.9;155.2;
0.000784768;303.9;154.7;
0.000785041;303.9;154.3;
0.00078531;303.8;153.9;
0.000785578;303.8;153.5;
0.00078584;303.7;153.1;
0.000786099;303.6;152.8;
0.000786356;303.6;152.5;
0.000786611;303.5;152.2;
0.000786887;303.4;151.9;
0.000787151;303.2;151.6;
0.000787414;303.1;151.4;
0.000787674;303;151.1;
0.000787934;302.8;150.9;
0.000788193;302.7;150.7;
0.000788449;302.5;150.5;
0.000788702;302.4;150.3;
0.000788954;302.2;150.2;
0.000789214;302;150;
0.000789366;301.9;150;
0.000789604;301.7;149.8;
0.000789844;301.5;149.7;
0.000790089;301.3;149.6;
0.000790502;300.9;149.5;
0.00079107;300.4;149.3;
0.000791612;299.8;149.2;
0.000792149;299.1;149.1;
0.000792675;298.5;149;
0.000793192;297.7;148.9;
0.000793672;297;148.8;
0.00079417;296.1;148.8;
0.000794658;295.3;148.7;
0.000795201;294.2;148.5;
0.000795753;293.1;148.4;
0.000796298;291.8;148.2;
0.000796828;290.5;148;
0.000797355;289.1;147.8;
0.000797862;287.7;147.6;
0.000798367;286.2;147.3;
0.000798868;284.6;147.1;
0.00079936;282.9;146.8;
0.000799865;281.1;146.5;
0.00080039;279.1;146.2;
0.000800812;277.5;145.9;
0.000801264;275.6;145.6;
0.000801696;273.7;145.4;
0.000802134;271.8;145.1;
0.000802562;269.8;145;
0.000802974;267.8;144.8;
0.000803398;265.7;144.7;
0.000803888;263.2;144.6;
0.000804376;260.6;144.6;
0.000804797;258.2;144.6;
0.000805198;256;144.7;
0.000805598;253.7;144.9;
0.000805996;251.3;145.1;
0.000806428;248.7;145.5;
0.000806852;246.1;145.9;
0.000807247;243.6;146.5;
0.000807685;240.8;147.1;
0.000808199;237.5;148.1;
0.000808688;234.3;149.2;
0.000809168;231;150.4;
0.000809658;227.7;151.8;
0.000810136;224.4;153.4;
0.000810622;221;155.1;
0.000811099;217.7;156.9;
0.000811563;214.4;158.9;
0.000812015;211.2;160.9;
0.000812475;208;163.1;
0.000813159;203.1;166.6;
0.000813729;199.1;169.7;
0.000814306;195.1;172.9;
0.000814883;191.1;176.3;
0.000815458;187.2;179.8;
0.000816032;183.4;183.3;
0.000816603;179.7;186.8;
0.000817171;176.1;190.3;
0.000817737;172.6;193.6;
0.000818449;168.3;197.7;
0.000819152;164.3;201.6;
0.000819843;160.7;205;
0.000820508;157.3;207.9;
0.000821147;154.4;210.4;
0.00082176;151.8;212.3;
0.000822353;149.5;213.8;
0.000822923;147.5;214.7;
0.000823476;145.9;215.2;
0.000824038;144.4;215.2;
0.000824586;143.2;214.7;
0.000825123;142.3;213.8;
0.000825655;141.6;212.4;
0.000826165;141.2;210.6;
0.000826665;141;208.5;
0.000827151;141.1;206;
0.000827631;141.3;203.1;
0.000828072;141.8;200.2;
0.000828767;142.9;194.9;
0.000829439;144.4;189.2;
0.000830093;146.3;183;
0.000830982;149.7;173.6;
0.000831682;152.9;165.7;
0.000832373;156.5;157.6;
0.000833057;160.6;149.2;
0.000833736;165.2;140.7;
0.000834408;170.1;132.2;
0.000835061;175.3;124;
0.000835699;180.7;116.1;
0.000836327;186.4;108.4;
0.00083707;193.6;99.72;
0.000837771;200.7;91.98;
0.000838458;208;84.93;
0.000839141;215.6;78.52;
0.000839809;223.3;72.9;
0.000840458;230.9;68.16;
0.000841096;238.5;64.21;
0.000841717;246.1;61.08;
0.000842311;253.4;58.77;
0.000842938;261.1;57.07;
0.000843508;268.3;56.2;
0.000844066;275.2;55.99;
0.000844625;282.1;56.39;
0.00084518;288.9;57.39;
0.000845738;295.7;58.99;
0.000846293;302.3;61.15;
0.000846829;308.6;63.76;
0.000847354;314.6;66.76;
0.000847891;320.7;70.29;
0.000848546;327.8;75.15;
0.000849218;334.9;80.72;
0.000849884;341.6;86.75;
0.000850545;348;93.17;
0.000851187;353.8;99.73;
0.000851821;359.3;106.5;
0.000852443;364.3;113.2;
0.000853049;368.9;119.9;
0.000853641;373;126.5;
0.000854306;377.2;133.9;
0.000854995;381.2;141.4;
0.000855674;384.7;148.7;
0.000856353;387.7;155.7;
0.000857025;390.2;162.4;
0.000857687;392.2;168.7;
0.000858333;393.7;174.5;
0.00085897;394.9;179.8;
0.000859596;395.5;184.6;
0.000860252;395.8;189.2;
0.000860944;395.7;193.6;
0.000861619;395;197.3;
0.000862268;394;200.3;
0.000862906;392.5;202.8;
0.000863526;390.8;204.7;
0.000864119;388.7;206.1;
0.00086469;386.4;207;
0.000865253;383.9;207.6;
0.000865795;381.2;207.7;
0.0008663;378.4;207.5;
0.000866804;375.5;207;
0.000867303;372.3;206.2;
0.000867784;369.1;205.1;
0.000868248;365.8;203.8;
0.000868721;362.4;202.2;
0.000869196;358.7;200.4;
0.000869659;355;198.4;
0.000870123;351.2;196.1;
0.000870582;347.2;193.6;
0.000871049;343.2;190.8;
0.00087148;339.3;188.1;
0.000871914;335.3;185.1;
0.000872355;331.2;181.9;
0.000872793;327.1;178.5;
0.000873195;323.2;175.2;
0.000873798;317.5;170.1;
0.000874396;311.7;164.7;
0.000874993;305.9;159;
0.000875588;300.1;153;
0.000876181;294.4;146.9;
0.000876771;288.8;140.5;
0.000877357;283.4;133.9;
0.000877936;278.1;127.3;
0.000878646;271.9;118.9;
0.000879362;265.9;110.2;
0.00088007;260.2;101.5;
0.000880728;255.3;93.3;
0.000881381;250.8;85.09;
0.000882031;246.7;76.87;
0.00088268;243;68.69;
0.000883316;239.7;60.69;
0.000883928;237;53.07;
0.000884575;234.6;45.12;
0.000885213;232.7;37.41;
0.000885851;231.2;29.88;
0.000886466;230.2;22.8;
0.000887046;229.8;16.3;
0.000887625;229.7;10.02;
0.0008882;230;3.991;
0.000888736;230.7;-1.434;
0.000889253;231.7;-6.471;
0.00088979;233;-11.5;
0.000890169;234.2;-14.98;
0.000890694;236.1;-19.52;
0.000891118;237.9;-23.03;
0.000891525;239.8;-26.25;
0.000892181;243.3;-31.2;
0.000892912;247.6;-36.23;
0.000893626;252.5;-40.74;
0.000894302;257.6;-44.61;
0.000894964;263;-48.06;
0.00089562;268.8;-51.15;
0.000896263;274.8;-53.89;
0.000896895;281.1;-56.3;
0.000897513;287.5;-58.41;
0.000898247;295.6;-60.64;
0.000898988;304.1;-62.61;
0.000899702;312.6;-64.29;
0.000900408;321.3;-65.77;
0.000901101;330;-67.09;
0.000901779;338.8;-68.28;
0.000902435;347.5;-69.38;
0.000903083;356.2;-70.43;
0.000903716;364.7;-71.46;
0.000904365;373.6;-72.54;
0.000905014;382.5;-73.66;
0.000905635;391;-74.8;
0.000906259;399.6;-76.02;
0.000906869;407.9;-77.3;
0.000907468;416;-78.65;
0.000908057;423.9;-80.07;
0.000908636;431.6;-81.57;
0.000909202;439;-83.13;
0.000909759;446.2;-84.77;
0.000910309;453.1;-86.46;
0.000910847;459.8;-88.19;
0.000911375;466.2;-89.97;
0.00091189;472.3;-91.76;
0.000912395;478.1;-93.58;
0.000912891;483.6;-95.4;
0.000913362;488.8;-97.2;
0.000913904;494.5;-99.25;
0.00091422;497.8;-100.5;
0.000914498;500.5;-101.5;
0.000915043;505.7;-103.6;
0.000915717;511.9;-106.2;
0.00091638;517.5;-108.6;
0.000917011;522.5;-110.9;
0.000917636;527;-113.1;
0.000918261;531.1;-115.1;
0.000918885;534.8;-117.1;
0.000919511;538;-118.9;
0.000920135;540.8;-120.5;
0.000920787;543.2;-121.9;
0.000921439;545;-123.2;
